clause_id,company,text,word_count,category,risk_label,dpdpa_section,notes
phonepe_0,phonepe,"This policy applies to PhonePe Limited (Formerly known as âPhonePe Private Limitedâ) a company incorporated under the Companies Act, 1956 with its registered office at Office-2, Floor 5, Wing A, Block A, Salarpuria Softzone, Bellandur Village, Varthur Hobli, Outer Ring Road, Bangalore South, Bangalore, Karnataka, India, 560103, and its Entities/Subsidiaries including but not limited to PhonePe Insurance Broking Services Private Limited, PhonePe Wealth Broking Private Limited, PhonePe Lending Services Private Limited (Formerly known as âPhonePe Credit Services Private Limitedâ and âExplorium Innovative Technologies Private Limitedâ), PhonePe Technology Services Private Limited (âPhonePe AAâ), Pincode Shopping Solutions Private Limited (Formerly known as âPhonePe Shopping Solutions Private Limitedâ) (collectively âPhonePeâ, âweâ, âourâ, or âusâ as the context may require).",116,,,,
phonepe_1,phonepe,"This policy describes how PhonePe collects, stores, uses and otherwise processes your Personal Information through PhonePe websites, PhonePe Applications, m-sites, chatbots, notifications, interacting with our content on any other site, or any other medium used by PhonePe to provide its services to you (hereinafter referred to as the âPlatformâ).",49,,,,
phonepe_2,phonepe,"By visiting, downloading, using PhonePe Platform, and/or, providing your information or availing our product/services, you expressly agree to be bound by this Privacy Policy (âPolicyâ) and the applicable service/product terms and conditions.",32,,,,
phonepe_3,phonepe,"We value the trust you place in us and respect your privacy, maintaining the highest standards for secure transactions and protection of your personal information.",25,,,,
phonepe_4,phonepe,"This Privacy Policy is published and shall be construed in accordance with the provisions of Indian laws and regulations including the Information Technology (Reasonable Security Practices and Procedures and Sensitive Personal Data or Information) Rules, 2011 under the Information Technology Act, 2000, the Aadhaar Act, 2016 and its Amendments, including the Aadhaar Regulations; that require publishing of the privacy policy for collection, use, storage, transfer, disclosure of Personal Information.",69,,,,
phonepe_5,phonepe,"Personal Information means and includes all information that can be linked to a specific individual and also includes Sensitive Personal Information (all Personal Information which requires heightened data protection measures due to its sensitive and personal nature), both, hereinafter referred to as âPersonal Informationâ, excluding any information that is freely available or accessible in public domain.",56,,,,
phonepe_6,phonepe,"Please note, your Personal Information processing will be subject to Indian laws.",12,,,,
phonepe_7,phonepe,"If you do not agree with this Privacy Policy, please do not use or access our Platform.",17,,,,
phonepe_8,phonepe,We may collect your Personal Information when you use our services or Platform or otherwise interact with us during the course of our relationship.Â We collect Personal Information which is relevant and absolutely necessary for providing the services requested by you and to continually improve the PhonePe Platform.,48,,,,
phonepe_9,phonepe,"Personal and Sensitive Personal Information collected, as applicable, includes, but are not limited to:Â",14,,,,
phonepe_10,phonepe,"name, age, gender, photo, address, phone number, e-mail id, and any other details when you create an account with us, your contacts,Â  nominee details",24,,,,
phonepe_11,phonepe,"KYC-related information such as PAN, income details, your business-related information, videos or other online/ offline verification documents as mandated by relevant regulatory authorities.",23,,,,
phonepe_12,phonepe,"Aadhaar information including Aadhaar number or Virtual ID for the purposes of e-KYC authentication with the Unique Identification Authority of India (UIDAI). Note that submission of Aadhaar information is not mandatory   and there are alternatives to submission of identity information (e.g., Voter ID, DL)",44,,,,
phonepe_13,phonepe,"balance including broker ledger balance or margins, transaction history and value, bank account details, wallet balance, investment details and transactions, income range, expense range, investment goals, service or transaction related communication, order details, service fulfilment details, part of your card details for smooth transaction using PhonePe or any of the services",51,,,,
phonepe_14,phonepe,"your device details such as device identifier, internet bandwidth, mobile device model, browser plug-ins, and cookies or similar technologies that may identify your browser/PhonePe Applications and plug-ins, and time spent, IP address and location",34,,,,
phonepe_15,phonepe,"your Short Messaging Service (SMS(es)) that are stored on your device for the purposes of, including but not limited to, registering you and your device for payments or investment services, OTPs for logins and payments, enhancing your security, bill payments and recharge reminders, and any other legitimate uses with your explicit consent",52,,,,
phonepe_16,phonepe,"your health and lifestyle-related information, including your physical activity, when you opt for health-tracking services",15,,,,
phonepe_17,phonepe,"video, photo, audio, and location, based on your explicit consent through your app permissions (camera, microphone, location) when you opt for a product whose core functionality can be delivered only after accessing your app permissions, or where access is as per regulatory requirements, e.g., video-based KYC, self-inspection of your vehicle, and onboarding",52,,,,
phonepe_18,phonepe,Information may be collected at various stages of your usage of the PhonePe Platform such as:,16,,,,
phonepe_19,phonepe,registering on PhonePe Platform as an âuserâ or âmerchantâ or any other relationship that may be governed by terms and conditions listed on PhonePe Platform,25,,,,
phonepe_20,phonepe,"creating your PhonePe user account. Your associated profile information, including but not limited to name, email id, other profile details as may be provided by you, will be common across PhonePe apps",32,,,,
phonepe_21,phonepe,"accessing links, e-mails, chat conversations, feedbacks, notifications sent or owned by PhonePe Platform and if you opt to participate in our occasional surveys",23,,,,
phonepe_22,phonepe,while applying for career opportunities with PhonePe or when onboarding with PhonePe for employment purposes,15,,,,
phonepe_23,phonepe,"We and our service providers or business partners may also collect your Personal Information from third parties or information made publicly available, as applicable, including but not limited to:",29,,,,
phonepe_24,phonepe,"financial history and other information for the purpose of providing you PhonePe services, verifying and authenticating an investment transaction request you place with us to prevent suspicious transactions, or to comply with court judgements and bankruptcies, from credit reference and fraud prevention agencies.Â",43,,,,
phonepe_25,phonepe,"your resume, your past employment and educational qualification for background checks and verifications, through online or offline databases that are otherwise legitimately obtained in case you apply for employment opportunities with PhonePe",32,,,,
phonepe_26,phonepe,"your demographic and photo information including but not limited to Aadhaar number, address, gender, and date of birth as a response received from UIDAI upon successful Aadhaar e-KYC",28,,,,
phonepe_27,phonepe,PhonePe may process your Personal Information for the following purposes:,10,,,,
phonepe_28,phonepe,creation of your account and verification of your identity and access privileges,12,,,,
phonepe_29,phonepe,"provide you access to the products and services being offered by us, merchants, non-banking financial companies, PhonePe entities, subsidiaries, sellers, logistic partners, or business partners",25,,,,
phonepe_30,phonepe,"to conduct the KYC compliance process as a mandatory prerequisite as per the requirements of various regulatory bodies, including UIDAI under the Aadhaar Act and its Regulations",27,,,,
phonepe_31,phonepe,"to validate, process and/or share your KYC information, nominee details with other intermediaries, Regulated Entities (REs), non-banking financial companies, or AMCs, or financial institutions, or with any other service providers as may be required",34,,,,
phonepe_32,phonepe,"to process payments on your behalf and on your instructions; communicate with you for your queries, transactions, and/or any other regulatory requirement, etc.",23,,,,
phonepe_33,phonepe,enhancing your user experience in various processes/submission of applications/availment of product/service offerings by analysing user behaviour on an aggregated basis,20,,,,
phonepe_34,phonepe,"simplifying and enabling your user journey, where applicable, using data we may have about you",15,,,,
phonepe_35,phonepe,to allow third parties to contact you for products and services availed/requested by you on or via the PhonePe Platform or third-party links,23,,,,
phonepe_36,phonepe,"to carry out credit checks and risk analysis, screenings or due diligence checks as lawfully required by us and detect and protect us against error, fraud, money laundering and other criminal activityÂ",32,,,,
phonepe_37,phonepe,"to identify security breaches and attacks; investigating, preventing, and taking action on illegal or suspected fraud or money laundering activities and conducting forensic audits as part of internal or external audit or investigation by PhonePe or government agencies located within India or outside the Indian jurisdiction",46,,,,
phonepe_38,phonepe,"While we may also process your Personal Information for other legitimate business cases, we ensure to take appropriate steps to minimize the processing to the extent possible, making it less intrusive to your privacy.",34,,,,
phonepe_39,phonepe,"Please note that when providing you with account aggregator services, we do not store, use, process, or have access to any financial information that you choose to transmit under our services.",31,,,,
phonepe_40,phonepe,"We use data collection devices such as âcookiesâ or similar technologies on certain pages of the Platform to help analyse our web page flow, measure promotional effectiveness, and promote trust and safety.",32,,,,
phonepe_41,phonepe,âCookiesâ are small files placed on your device hard-drive/storage that assist us in providing our services.,16,,,,
phonepe_42,phonepe,We offer certain features that are only available through the use of a âcookieâ or similar technologies.,17,,,,
phonepe_43,phonepe,We also use cookies to allow you to enter your password less frequently during a session.,16,,,,
phonepe_44,phonepe,Cookies or similar technologies can also help us provide information that is targeted to your interests.,16,,,,
phonepe_45,phonepe,"Most cookies are âsession cookies,â meaning that they are automatically deleted from your device hard-drive/storage at the end of a session.",21,,,,
phonepe_46,phonepe,"You are always free to decline/delete our cookies or similar technologies if your browser/device permits, although in that case you may not be able to use certain features on the Platform and you may be required to re-enter your password more frequently during a session.",45,,,,
phonepe_47,phonepe,"Additionally, you may encounter âcookiesâ or other similar technologies on certain pages of the Platform that are placed by third parties.",21,,,,
phonepe_48,phonepe,We do not control the use of cookies by third parties.,11,,,,
phonepe_49,phonepe,"Your Personal Information is shared as allowed under applicable laws, after following due diligence and in line with the purposes set out in this Policy.",25,,,,
phonepe_50,phonepe,"We may share your Personal Information with different categories of recipients such as business partners, service providers, sellers, logistic partners,Â  merchants, Wealthbasket curators,Â PhonePe entities/subsidiaries, legally recognized authorities, regulatory bodies, governmental authorities, financial institutions, credit bureaus, non-banking financial companies, internal teams such as marketing, security, investigation team, etc.Â  Â",49,,,,
phonepe_51,phonepe,"Personal Information will be shared, as applicable, on need-to-know basis, for the following purposes, including but not limited to:",19,,,,
phonepe_52,phonepe,"provide you access to the products and services being offered by PhonePe, merchants, financial institutions, sellers, or business partners",19,,,,
phonepe_53,phonepe,for the Aadhaar authentication process by submitting Aadhaar information to Central Identities Data Repository (CIDR) and National Securities Depository Limited (NSDL),21,,,,
phonepe_54,phonepe,"for completing a payment transaction initiated by you on a merchant site, where based on your instructions, the merchant requests to fetch your Personal Information from us",27,,,,
phonepe_55,phonepe,for the purpose of processing your financial product subscription requests placed with us and ensuring that these requests reach the relevant financial institution whose service/product you have opted for,29,,,,
phonepe_56,phonepe,"for enabling your lending journey including KYC and onboarding by sharing information with authorized financial institutions, including banks, non-banking financial institutions, and credit bureaus, with whom we partner to offer you credit and loan-related products and services. We may also share your information with",44,,,,
phonepe_57,phonepe,"under contract who assist us with our business operations, includingÂ enabling your KYC process, eligibility checks, collection services, and storage of such information, as required by our lending partners",29,,,,
phonepe_58,phonepe,"for services related to communication, marketing, data and information storage, transmission, security, analytics, fraud detection, risk assessment and research",19,,,,
phonepe_59,phonepe,"respond to claims that an advertisement, posting, or other content violates the rights of a third party; or protect the rights, property or personal safety of our users or the general public",32,,,,
phonepe_60,phonepe,"if required to do so by law or in good faith where we believe that such disclosure is reasonably necessary to respond to subpoenas, court orders, or other legal process",30,,,,
phonepe_61,phonepe,with the internal investigation department within PhonePe or agencies appointed by PhonePe for investigation purposes located within or outside the Indian jurisdiction,22,,,,
phonepe_62,phonepe,"While the information is shared with third parties as per purposes set out in this Policy, processing of your Personal Information is governed by their policies.",26,,,,
phonepe_63,phonepe,"PhonePe ensures stricter or no less stringent privacy protection obligations are cast on these third-parties, wherever applicable and to the extent possible.",22,,,,
phonepe_64,phonepe,"However, PhonePe may share Personal Information with third-parties such as legally recognized authorities, regulatory bodies, governmental authorities, and financial institutions as per purposes set out in this Policy or as per applicable laws.",33,,,,
phonepe_65,phonepe,We do not accept any responsibility or liability for usage of your Personal Information by these third parties or their policies.,21,,,,
phonepe_66,phonepe,"To the extent applicable, we store Personal Information within India and retain it in accordance with applicable laws and for a period no longer than it is required for the purpose for which it was collected.",36,,,,
phonepe_67,phonepe,"However, we may retain Personal Information related to you if we believe it may be necessary to prevent fraud or future abuse or if required by law such as in the event of the pendency of any legal/regulatory proceeding or receipt of any legal and/or regulatory direction to that effect or for other legitimate purposes.",55,,,,
phonepe_68,phonepe,"Once the Personal Information has reached its retention period, it shall be deleted in compliance with applicable laws.",18,,,,
phonepe_69,phonepe,"PhonePe has deployed administrative, technical, and physical security measures to safeguard userâs Personal Information and Sensitive Personal Information.",18,,,,
phonepe_70,phonepe,"Specifically, in order to safeguard your Aadhaar information, we have implemented applicable security controls as given under and required by the Aadhaar Regulations.",23,,,,
phonepe_71,phonepe,"We understand that as effective as our security measures are, no security system is impenetrable.",15,,,,
phonepe_72,phonepe,"Hence, as part of our reasonable security practices, we undergo strict internal and external reviews to ensure appropriate information security encryption or controls are placed for both data in motion and data at rest within our network and servers respectively.",40,,,,
phonepe_73,phonepe,The database is stored on servers secured behind a firewall; access to the servers is password-protected and is strictly limited.,20,,,,
phonepe_74,phonepe,"Further, you are responsible for maintaining the confidentiality and security of your login id and password. Please do not share your PhonePe login, password, and OTP details with anybody. It shall be your responsibility to intimate us in case of any actual or suspected compromise to your Personal Information.",49,,,,
phonepe_75,phonepe,We have provided multiple levels of security to safeguard the PhonePe Application by login/logout option and PhonePe Application lock feature (âEnable Screen Lockâ) that can be enabled by you. We have preventive controls implemented to ensure you use PhonePe Application on your device and the same login credentials cannot be used on different device without any additional authentication/OTP.,58,,,,
phonepe_76,phonepe,"When you are availing products and services of service providers on PhonePe Platform, Personal Information may be collected by respective service providers and such Personal Information shall be governed by their privacy policy. You may refer to their privacy policy and terms of service to understand how your Personal Information will be handled by such service providers.",57,,,,
phonepe_77,phonepe,"Such websites or applications are governed by their respective privacy policies, which are beyond our control.",16,,,,
phonepe_78,phonepe,"Once you leave our servers (you can tell where you are by checking the URL in the location bar on your browser or on the m-site you are redirected to), use of any Personal Information that you provide on these websites or applications is governed by the privacy policy of the operator of the application/website, you are visiting.",58,,,,
phonepe_79,phonepe,That policy may differ from ours and you are requested to review those policies or seek access to the policies from the domain owner before proceeding to use those applications or websites.,32,,,,
phonepe_80,phonepe,"By using the PhonePe Platform or services and/or by providing your Personal Information, you consent to the processing of your Personal Information by PhonePe in accordance with this Privacy Policy.",30,,,,
phonepe_81,phonepe,"If you disclose to us any Personal Information relating to other people, you represent that you have the authority to do so and permit us to use the information in accordance with this Privacy Policy.",35,,,,
phonepe_82,phonepe,"Further, you agree and authorize PhonePe to communicate with you via channels like Phone calls and E-mail for the purposes set out in this policy, irrespective of your registration with any authorized DND registries.",34,,,,
phonepe_83,phonepe,"We provide all users with the opportunity to opt-out of receiving any of our services or non-essential (promotional, marketing-related) communications from us, after setting up an account. If you want to remove your contact information from all our lists and newsletters or discontinue any of our services, please click on the unsubscribe button on the emailers.",56,,,,
phonepe_84,phonepe,You can access and review your Personal Information shared by you by placing a request with us.,17,,,,
phonepe_85,phonepe,"In addition, you may at any time revoke consent given to us to store your e-KYC information, collected as part of the Aadhaar-based e-KYC process.",25,,,,
phonepe_86,phonepe,"Upon such revocation, you may lose access to services that were availed on the basis of the consent provided.",19,,,,
phonepe_87,phonepe,"In some cases, we may continue to retain your information as per the âStorage and Retentionâ section of this Policy.",20,,,,
phonepe_88,phonepe,"To raise any of the above requests, you may write to us using the contact information provided under the âContact Usâ section of this Policy.",25,,,,
phonepe_89,phonepe,"In case you wish to delete your account or Personal Information, please use the âHelpâ section of the PhonePe Platform. However, retention of your Personal Information will be subject to applicable laws.",32,,,,
phonepe_90,phonepe,"For the above requests, PhonePe may need to request specific information from you to confirm your identity and ensure authentication. This is a security measure to ensure that Personal Information is not disclosed to any person who does not have a right to receive it or is not incorrectly modified or deleted.",52,,,,
phonepe_91,phonepe,"In cases where you need any further information specific to the product/ services that you are availing, we request you to read through the Terms and Conditions specific to the product/service which is easily accessible through the PhonePe Platform. For seeking any further information on the same, you can write to us at the details mentioned in the âContact Usâ section of this Policy.",64,,,,
phonepe_92,phonepe,"We do not knowingly solicit or collect Personal Information from children under the age of 18 and use of our Platform is available only to persons who can form a legally binding contract under the Indian Contract Act, 1872. If you are under the age of 18 years then you must use the Platform or services under the supervision of your parent, legal guardian, or any responsible adult.",68,,,,
phonepe_93,phonepe,"We reserve the right, at our sole discretion, to change, modify, add, or remove portions of this Privacy Policy at any time without any prior written notice to you.",29,,,,
phonepe_94,phonepe,"We may, however, reasonably endeavour to notify you of the changes, it is your responsibility to review the Privacy Policy periodically for updates/changes.",23,,,,
phonepe_95,phonepe,We will never make changes to policies in order to make it less protective of Personal Information already shared by you.,21,,,,
phonepe_96,phonepe,"In case you have any questions, concerns, or complaints regarding the processing of your Personal Information or this Privacy Policy you may write to PhonePeâs Privacy Officer using this linkÂ",30,,,,
bigbasket_0,bigbasket,Innovative Retail Concepts Private Limited (“IRCPL” or “we”) takes the privacy of your information seriously.,15,,,,
bigbasket_1,bigbasket,"This privacy notice (“Privacy Notice”) describes the types of personal information we collect from you, through our stores, other premises, website (including sub-domains and microsites) mobile applications, or other means.",30,,,,
bigbasket_2,bigbasket,"It describes the purposes for which we collect that personal information, the other parties with whom we may share it, and the measures we take to try and protect it.",30,,,,
bigbasket_3,bigbasket,"It also tells you about some of your rights and choices with respect to your personal information, and how you can contact us about our privacy practices.",27,,,,
bigbasket_4,bigbasket,You are advised to carefully read this Privacy Notice before using or availing any of our products and/or services. By doing so you are consenting to the collection and processing of your Data (including SPDI) in accordance with the practices and policies outlined in this Privacy Notice.,47,,,,
bigbasket_5,bigbasket,"Our products and services are targeted at users in India, and this Privacy Notice is intended to comply with the laws of India. If you are accessing or using the website or mobile application from an overseas location, you are requested to independently validate the impact of any applicable local laws. If you do not agree with this Privacy Notice at any time, in part or as a whole, write to our Grievance Office at the address specified below.",79,,,,
bigbasket_6,bigbasket,a small file placed on your device by our website or mobile application when you either visit or use certain features of our website or mobile application. A cookie generally allows a website to remember your actions or preference for a certain period of time.,45,,,,
bigbasket_7,bigbasket,"means personal information and SPDI about you, which either directly or indirectly in combination with other information, could allow you to be identified when you visit our [stores, website and/or mobile application].",32,,,,
bigbasket_8,bigbasket,"any applicable law for the time being in force relating to the processing of Data, including the Information Technology Act, 2000 and Information Technology (Reasonable Security Practices and Procedures and Sensitive Personal Information) Rules, 2011, as amended or replaced from time to time.",43,,,,
bigbasket_9,bigbasket,"select third parties (including Tata Group Entities) with whom we have contracts or arrangements through which they may offer products or services to You or our other users, and to whom we may disclose your Data for a relevant purpose.",40,,,,
bigbasket_10,bigbasket,"includes entities to whom we, or other Tata Group Entities, will disclose your Data in order for them to process it for the purpose of providing services to us pursuant to written contract.",33,,,,
bigbasket_11,bigbasket,"the Data Protection Laws define sensitive personal data or information of a person as personal information about that person relating to (a) passwords; (b) financial information such as bank account credit and debit card details or other payment instrument details; (c) physical, physiological and mental health condition; (d) sexual orientation; (e) medical records and history; or (f) biometric information.",59,,,,
bigbasket_12,bigbasket,"Tata Sons Private Limited, and its subsidiaries, affiliates, associate companies and joint venture companies with whom we have a contractual arrangement to, inter alia, share data for the purposes described in this Privacy Notice.",34,,,,
bigbasket_13,bigbasket,"the natural person who accesses our stores, website or mobile application.",11,,,,
bigbasket_14,bigbasket,"IRCPL collects Data for various purposes set out in this Privacy Notice. This Data includes, without limitation, the following categories 1 :",22,,,,
bigbasket_15,bigbasket,"Contact information: first and last name, email address, postal address, country, employer, phone number and other similar contact data.",19,,,,
bigbasket_16,bigbasket,"Financial information: payment instrument information, transactions, transaction history, preferences, method, mode and manner of payment, spending pattern or trends, and other similar data.",23,,,,
bigbasket_17,bigbasket,"Technical information: website, device and mobile app usage, Internet Protocol (IP) address and similar information collected via automated means, such as cookies, pixels and similar technologies.",26,,,,
bigbasket_18,bigbasket,"Transaction information: the date of the transaction, total amount, transaction history and preferences and related details.",16,,,,
bigbasket_19,bigbasket,"Product and service information: Your account membership number, registration and payment information, and program-specific information, when you request products and/or services directly from us, or participate in marketing programs.",29,,,,
bigbasket_20,bigbasket,"Personal information: Age, sex, date of birth, marital status, nationality, details of government identification documents provided, occupation, ethnicity, religion, travel history, or any other personal information provided in responses to surveys or questionnaires.",33,,,,
bigbasket_21,bigbasket,"Loyalty programme information: your loyalty membership information, account details, profile or password details and any frequent flyer or travel partner programme affiliation.",22,,,,
bigbasket_22,bigbasket,"Payment instrument information – through our application pages , you may choose a 3 rd payment service provider of your choice for making payment and may agree to store your payment instrument details with the chosen service provider/s. The payment instrument data is managed by service provider/s.",47,,,,
bigbasket_23,bigbasket,"We receive and store any information you enter on our website or mobile application or give us in any other way (e.g., at outlets, stores, hotels, kiosks). Please see the section titled “Data Shared by You” for more information.",39,,,,
bigbasket_24,bigbasket,"We use “cookies”, pixels and similar technologies to receive and store certain types of information whenever you interact with us. Please see the section below, titled “Data that is Collected Automatically” for more information.",34,,,,
bigbasket_25,bigbasket,"To help us make e-mails more relevant and interesting, we often receive a confirmation (if your device supports such capabilities) when you open e-mail from us or click on a link in the e-mail. You can choose not to receive marketing emails from us by clicking on the unsubscribe link in any marketing email.",54,,,,
bigbasket_26,bigbasket,"We receive and store certain types of information when you interact with third-party websites that use our technology or with whom we have a specific agreement. Because we process this information on behalf of the applicable website operators, collection, processing, and use of such information is subject to the applicable website operators’ privacy policies and is not covered by our Privacy Notice.",62,,,,
bigbasket_27,bigbasket,"We may obtain information from other sources. An example of this is when you authorize a third-party website (such as the website of another Tata Group Entity), to interact directly with our website or mobile application to provide or receive Data about you. In that case, we might",48,,,,
bigbasket_28,bigbasket,"Where you have shared any information previously with any of the Tata Group Entities and have consented to the further sharing of such information, such information will be shared with us by the Tata Group Entities.",36,,,,
bigbasket_29,bigbasket,"You can make choices about our collection and use of your Data. For example, you may want to access, edit or remove your Data on our website or mobile application. When you are asked to provide Data, you may decline, however, in such a case, you may not be able to avail benefit of some of our products, programmes or services or access our stores or physical premises.",68,,,,
bigbasket_30,bigbasket,"IRCPL may collect your Data in several ways from your use of our stores, website or mobile application. For instance:",20,,,,
bigbasket_31,bigbasket,"when you conduct a transaction with us or attempt a transaction at our stores, on our website or mobile application;",20,,,,
bigbasket_32,bigbasket,"from the information gathered by your visit to our stores, website or mobile application; or",15,,,,
bigbasket_33,bigbasket,"by way of correlation or inferences from information sourced from sources, which have collected or processed this data based on your consent.",22,,,,
bigbasket_34,bigbasket,We automatically collect some information when you visit our website or use our mobile application. This information helps us to make improvements to our content and navigation. The information collected automatically includes your IP address.,35,,,,
bigbasket_35,bigbasket,"Our web servers or affiliates who provide analytics and performance enhancement services collect IP addresses, operating system details, browsing details, device details and language settings. This information is aggregated to measure the number of visits, average time spent on the site, pages viewed and similar information. Tata X uses this information to measure the site usage, improve content and to ensure safety and security, as well enhance performance of our website or mobile application.",74,,,,
bigbasket_36,bigbasket,"We may collect your Data automatically via Cookies, pixels and similar technologies in line with settings on your browser. For more information about Cookies, please see the section below, titled",30,,,,
bigbasket_37,bigbasket,"Any or all the above Data may be required by us from time to time to provide information relating to IRCPL and to work on the experience when using our website or mobile application. Specifically, Data may be used by us for the following reasons:",45,,,,
bigbasket_38,bigbasket,"processing, disclosing, transmitting, and/or sharing the Data with Tata Group Entities, and other third parties which have business or contractual dealings with us for any legitimate purpose/use and in terms of this Privacy Notice;",34,,,,
bigbasket_39,bigbasket,"provide you with offers (including for financial products and/or services), personalized services and recommendations and improve your experience on our website and mobile application;",24,,,,
bigbasket_40,bigbasket,"operate, evaluate and improve our business (including for administration and management related purposes), website and mobile application;",17,,,,
bigbasket_41,bigbasket,"generate aggregated data to prepare insights to enable us to understand customer behaviour, patterns and trends with a view to learning more about your preferences or other characteristics;",28,,,,
bigbasket_42,bigbasket,"provide privileges and benefits to you, marketing and promotional campaigns based on your profile;",14,,,,
bigbasket_43,bigbasket,"protect against and prevent fraud, illegal activity, harm, financial loss and other legal or information security risks; and",18,,,,
bigbasket_44,bigbasket,"serve other purposes for which we provide specific notice at the time of collection, and as otherwise authorized or required by applicable law.",23,,,,
bigbasket_45,bigbasket,"We treat these inferences as personal information (or SPDI, as the case may be), where required under applicable law.",19,,,,
bigbasket_46,bigbasket,Some of the above grounds for processing will overlap and there may be several grounds which justify our use of your personal information.,23,,,,
bigbasket_47,bigbasket,"Where required under applicable law, we will only use your personal information with your consent; as necessary to provide you with products and/or services; or for such other purpose as is permissible under applicable law We may make broader use of anonymized personal information from which individuals cannot be identified.",50,,,,
bigbasket_48,bigbasket,"If you are under 18, you may use our website or mobile application only with the consent of a parent or your guardian.",23,,,,
bigbasket_49,bigbasket,"In the event that we learn that we have collected personal information from a minor without verification of parental consent, we will delete that information at the earliest.",28,,,,
bigbasket_50,bigbasket,"If you believe that we might have any such information, please contact the Grievance Officer.",15,,,,
bigbasket_51,bigbasket,"We may make available to you services, products, or applications provided by Partners for use on or through our website or mobile application. If you choose to use such service, customer information related to those transactions may be shared with such Partner.",42,,,,
bigbasket_52,bigbasket,Such Partners will be required to respect the security of your Data and to treat it in accordance with this privacy policy and applicable law,25,,,,
bigbasket_53,bigbasket,"We may make available to you products, services and /or applications of Tata Group Entities, to assist them to reach out to you in relation to their programs or campaigns and to process your queries and requests. Accordingly, we may share your Data with Tata Group Entities. We may also share your Data with the Tata Group Entities as is relevant for the purposes set out in Clause 7 above, and to facilitate the operation of our business.",78,,,,
bigbasket_54,bigbasket,"Your Data may be shared with Tata Group Entities and other participating entities on the Tata Consumer Platform operated by Tata Digital Limited (“TCP”) for purposes of enrolment, offering you products, services and benefits on the TCP. Accordingly, we may share your Data with other Tata Group Entities, Partners and Service Providers.",52,,,,
bigbasket_55,bigbasket,"We or other Tata Group Entities may share your Data with Service Providers. Examples include storing and analyzing Data, protecting and securing our systems, providing search results and links, providing customer service, credit analysis, processing your information for profiling, user analysis and payment processing.",44,,,,
bigbasket_56,bigbasket,These Service Providers will be required to only process Data in accordance with express instructions and as necessary to perform services for purposes set forth in this Privacy Notice. The Service Providers will also be required to safeguard the security and confidentiality of the Data they process by implementing appropriate technical and organizational security measures and confidentiality obligations binding employees accessing Data.,62,,,,
bigbasket_57,bigbasket,We may process and share your Data with Tata Group Entities and Partners when we act as a service provider to such Tata Group Entities and Partners.,27,,,,
bigbasket_58,bigbasket,"We may release Data when we believe release is appropriate to comply with applicable law or legal process, enforce or apply the Terms of Use of our website or mobile application and other agreements, protect IRCPL against harm or financial loss, when we believe disclosure is necessary to protect individuals’ vital interests, or in connection with an investigation of suspected or actual fraudulent or illegal activity.",66,,,,
bigbasket_59,bigbasket,"This may include exchanging information with other companies and organizations for fraud protection, risk management and dispute resolution.",18,,,,
bigbasket_60,bigbasket,This does not include selling or otherwise disclosing personally identifiable information from users for commercial purposes in violation of this Privacy Notice.,22,,,,
bigbasket_61,bigbasket,"As we continue to develop our business, we might sell or buy subsidiaries or business units. Your Data (including in relation to loyalty programs) may be transferred as part of such transaction or in the course of exploratory activities related thereto, including due diligence and audit exercises. The relevant transferee may thereafter make use of Data in accordance with then applicable Law.",62,,,,
bigbasket_62,bigbasket,We may also share your Data with other third parties where:,11,,,,
bigbasket_63,bigbasket,We need to comply with applicable law or respond to valid legal process; or,14,,,,
bigbasket_64,bigbasket,"We need to operate and maintain the security of our website or mobile application, including to prevent or stop an attack on our computer systems or networks.",27,,,,
bigbasket_65,bigbasket,"We require these third parties by contract to only process sensitive personal data in accordance with our instructions and as necessary to perform services on our behalf or in compliance with applicable law. We also require them to safeguard the security and confidentiality of the sensitive personal data they process on our behalf by implementing appropriate confidentiality, technical and organizational security measures.",62,,,,
bigbasket_66,bigbasket,Please note that Tata Group Entities and Partners may have privacy practices that differ from those of IRCPL. The use of your Data will be governed by their privacy statements when you provide Data on their websites.,37,,,,
bigbasket_67,bigbasket,"We will use technical and organisational measures to safeguard your Data and we store your Data on secure servers. Technical and organisational measures include measures to deal with any suspected data breach. If you suspect any misuse or loss or unauthorised access to your Data, please let us know immediately by contacting us by e-mail.",55,,,,
bigbasket_68,bigbasket,"IRCPL retains Data for as long as necessary for the use of our products and/or services or to provide access to and use of our website or mobile application, or for reasonable purposes such as complying with our legal obligations, resolving disputes, enforcing our agreements or as otherwise stated in this Privacy Notice, and for such periods or purposes as are permitted under applicable law,.",65,,,,
bigbasket_69,bigbasket,"Because these needs can vary for different data types and purposes, actual retention periods can vary significantly.",17,,,,
bigbasket_70,bigbasket,"Even if we delete your Data, including on account of exercise of your right under Clause 12 below, it may, subject to applicable law, persist on backup or archival media for audit, legal, tax or regulatory purposes.",37,,,,
bigbasket_71,bigbasket,"When we process Data about you, we do so with your consent and/or as necessary to operate our business, meet our contractual and legal obligations, protect the security of our systems and our customers, or fulfil other legitimate interests of IRCPL as described in this Privacy Notice.",47,,,,
bigbasket_72,bigbasket,"We may transfer Data we collect about you to recipients in India, where we are headquartered. India may not have the same Data Protection Laws as the country in which you initially provided the information. When we transfer your Data to India, we will protect that information as described in this Privacy Notice, as disclosed to you at the time of data collection or as described in our program-specific privacy notice.",71,,,,
